FechaPublicacion,Fecha,CodigoDuracion,CodigoEmbalse,RegionHidrologica,VolumenUtilDiarioMasa,VolumenTotalMasa
2025-04-13,2025-04-12,P1D,NEUSA,CENTRO,88909000,88909100
2025-04-13,2025-04-12,P1D,GUAVIO,Oriente,241449000,484209000
2025-04-13,2025-04-12,P1D,PLAYAS,Antioquia,55660000,75230000
2025-04-13,2025-04-12,P1D,MIRAFLOR,Antioquia,5110000,10430000
2025-04-13,2025-04-12,P1D,BETANIA,Centro,618793000,1074293000
2025-04-13,2025-04-12,P1D,AGREGADO,Centro,420695000,420695100
2025-04-13,2025-04-12,P1D,PRADO,Centro,443820000,774610000
2025-04-26,2025-04-25,P1D,MIEL1,Caldas,334680000,380960000
2025-04-26,2025-04-25,P1D,PORCE3,Antioquia,80150000,109600000
2025-04-26,2025-04-25,P1D,PUNCHINA,Antioquia,31900000,45820000
2025-04-26,2025-04-25,P1D,BETANIA,Centro,637606000,1093106000
2025-04-26,2025-04-25,P1D,NEUSA,CENTRO,90250000,90250100
2025-04-26,2025-04-25,P1D,PRADO,Centro,421300000,752090000
2025-04-26,2025-04-25,P1D,PLAYAS,Antioquia,56920000,76490000
2025-04-26,2025-04-25,P1D,MIRAFLOR,Antioquia,7350000,12670000
2025-04-26,2025-04-25,P1D,ALTOANCH,Valle,19170000,25490000
2025-04-26,2025-04-25,P1D,ITUANGO,Antioquia,115370000,1414370000
2025-04-26,2025-04-25,P1D,URRA1,Caribe,855360000,1209370000
2025-04-26,2025-04-25,P1D,SANLOREN,Antioquia,97630000,114490000
2025-04-26,2025-04-25,P1D,CALIMA1,Valle,244900000,349260000
2025-04-26,2025-04-25,P1D,SALVAJIN,Valle,407090000,498540000
2025-04-26,2025-04-25,P1D,ESMERALD,Oriente,178241000,198951000
2025-04-26,2025-04-25,P1D,SOGAMOSO,Centro,1588540000,2153170000
2025-04-26,2025-04-25,P1D,CHUZA,Oriente,84101000,94421000
2025-04-26,2025-04-25,P1D,SISGA,CENTRO,51025000,51025000
2025-04-26,2025-04-25,P1D,RIOGRAN2,Antioquia,92920000,140560000
2025-04-26,2025-04-25,P1D,PENOL,Antioquia,704520000,782360000
2025-04-26,2025-04-25,P1D,TOMINE,CENTRO,276743000,276743000
2025-04-26,2025-04-25,P1D,TRONERAS,Antioquia,21030000,29480000
2025-04-26,2025-04-25,P1D,MUNA,Centro,11700000,11780000
2025-04-26,2025-04-25,P1D,AGREGADO,Centro,418018000,418018100
2025-04-26,2025-04-25,P1D,ELQUIMBO,Centro,1574208000,2039028000
2025-04-26,2025-04-25,P1D,PORCE2,Antioquia,61340000,100130000
2025-04-26,2025-04-25,P1D,GUAVIO,Oriente,290162000,532922000
2025-08-19,2025-08-18,P1D,ALTOANCH,Valle,9700000,16020000
2025-08-19,2025-08-18,P1D,ITUANGO,Antioquia,91970000,1390970000
2025-08-19,2025-08-18,P1D,MIEL1,Caldas,316890000,363170000
2025-08-19,2025-08-18,P1D,PORCE3,Antioquia,112080000,141530000
2025-08-19,2025-08-18,P1D,PUNCHINA,Antioquia,29800000,43780000
2025-08-19,2025-08-18,P1D,BETANIA,Centro,614040000,1069540000
2025-08-19,2025-08-18,P1D,URRA1,Caribe,892850000,1246860000
2025-08-19,2025-08-18,P1D,SANLOREN,Antioquia,141110000,157970000
2025-08-19,2025-08-18,P1D,CALIMA1,Valle,372770000,477130000
2025-08-19,2025-08-18,P1D,SALVAJIN,Valle,538920000,630370000
2025-08-19,2025-08-18,P1D,ESMERALD,Oriente,540440000,561150000
2025-08-19,2025-08-18,P1D,SOGAMOSO,Centro,2618640000,3183270000
2025-08-19,2025-08-18,P1D,CHUZA,Oriente,193680000,204000000
2025-08-19,2025-08-18,P1D,SISGA,CENTRO,91940000,91940000
2025-08-19,2025-08-18,P1D,RIOGRAN2,Antioquia,137000000,184640000
2025-08-19,2025-08-18,P1D,PENOL,Antioquia,949760000,1027600000
2025-08-19,2025-08-18,P1D,TOMINE,CENTRO,396260000,396260000
2025-08-19,2025-08-18,P1D,TRONERAS,Antioquia,13280000,21730000
2025-08-19,2025-08-18,P1D,MUNA,Centro,5290000,5370000
2025-08-19,2025-08-18,P1D,AGREGADO,Centro,585730000,585730100
2025-08-19,2025-08-18,P1D,ELQUIMBO,Centro,2159450000,2624270000
2025-08-19,2025-08-18,P1D,PORCE2,Antioquia,69030000,107820000
2025-08-19,2025-08-18,P1D,NEUSA,CENTRO,97530000,97530100
2025-08-19,2025-08-18,P1D,GUAVIO,Oriente,495780000,738540000
2025-08-19,2025-08-18,P1D,PRADO,Centro,322490000,650310000
2025-08-19,2025-08-18,P1D,MIRAFLOR,Antioquia,61890000,67210000
2025-08-19,2025-08-18,P1D,PLAYAS,Antioquia,51780000,71350000
2025-08-15,2025-08-14,P1D,SANLOREN,Antioquia,141890000,158750000
2025-08-15,2025-08-14,P1D,RIOGRAN2,Antioquia,133630000,181270000
2025-08-15,2025-08-14,P1D,PENOL,Antioquia,934330000,1012170000
2025-08-15,2025-08-14,P1D,ALTOANCH,Valle,330000,6650000
2025-08-15,2025-08-14,P1D,ITUANGO,Antioquia,50800000,1349800000
2025-08-15,2025-08-14,P1D,MIEL1,Caldas,327540000,373820000
2025-08-15,2025-08-14,P1D,PORCE3,Antioquia,116750000,146200000
2025-08-15,2025-08-14,P1D,PUNCHINA,Antioquia,20620000,34600000
2025-08-15,2025-08-14,P1D,BETANIA,Centro,563290000,1018790000
2025-08-15,2025-08-14,P1D,URRA1,Caribe,908400000,1262410000
2025-08-15,2025-08-14,P1D,CALIMA1,Valle,374010000,478370000
2025-08-15,2025-08-14,P1D,SALVAJIN,Valle,550910000,642360000
2025-08-15,2025-08-14,P1D,ESMERALD,Oriente,532620000,553330000
2025-08-15,2025-08-14,P1D,SOGAMOSO,Centro,2571080000,3135710000
2025-08-15,2025-08-14,P1D,CHUZA,Oriente,197590000,207910000
2025-08-15,2025-08-14,P1D,SISGA,CENTRO,92280000,92280000
2025-08-15,2025-08-14,P1D,TRONERAS,Antioquia,7010000,15460000
2025-08-15,2025-08-14,P1D,MUNA,Centro,5160000,5240000
2025-08-15,2025-08-14,P1D,AGREGADO,Centro,584600000,584600100
2025-08-15,2025-08-14,P1D,PRADO,Centro,360360000,688180000
2025-08-15,2025-08-14,P1D,PORCE2,Antioquia,46660000,85450000
2025-08-15,2025-08-14,P1D,NEUSA,CENTRO,97810000,97810100
2025-08-15,2025-08-14,P1D,GUAVIO,Oriente,499060000,741820000
2025-08-15,2025-08-14,P1D,PLAYAS,Antioquia,42460000,62030000
2025-08-15,2025-08-14,P1D,MIRAFLOR,Antioquia,58760000,64080000
2025-08-15,2025-08-14,P1D,TOMINE,CENTRO,394510000,394510000
2025-08-15,2025-08-14,P1D,ELQUIMBO,Centro,2175940000,2640760000
2025-07-06,2025-07-05,P1D,MIEL1,Caldas,343660000,389940000
2025-07-06,2025-07-05,P1D,PORCE3,Antioquia,76150000,105600000
2025-07-06,2025-07-05,P1D,URRA1,Caribe,1134250000,1488260000
2025-07-06,2025-07-05,P1D,SANLOREN,Antioquia,137270000,154130000
2025-07-06,2025-07-05,P1D,CALIMA1,Valle,359040000,463400000
2025-07-06,2025-07-05,P1D,SALVAJIN,Valle,682890000,774340000
2025-07-06,2025-07-05,P1D,SISGA,CENTRO,89093000,89093000
2025-07-06,2025-07-05,P1D,RIOGRAN2,Antioquia,138180000,185820000
2025-07-06,2025-07-05,P1D,TOMINE,CENTRO,337545000,337545000
2025-07-06,2025-07-05,P1D,TRONERAS,Antioquia,14000000,22450000
2025-07-06,2025-07-05,P1D,MUNA,Centro,12050000,12130000
2025-07-06,2025-07-05,P1D,AGREGADO,Centro,523154000,523154100
2025-07-06,2025-07-05,P1D,ELQUIMBO,Centro,2295045000,2759865000
2025-07-06,2025-07-05,P1D,PORCE2,Antioquia,67050000,105840000
2025-07-06,2025-07-05,P1D,GUAVIO,Oriente,495519000,738279000
2025-07-06,2025-07-05,P1D,PRADO,Centro,467680000,798470000
2025-07-06,2025-07-05,P1D,PLAYAS,Antioquia,49980000,69550000
2025-07-06,2025-07-05,P1D,MIRAFLOR,Antioquia,35210000,40530000
2025-07-06,2025-07-05,P1D,ALTOANCH,Valle,10100000,16420000
2025-07-06,2025-07-05,P1D,ITUANGO,Antioquia,105280000,1404280000
2025-07-06,2025-07-05,P1D,PUNCHINA,Antioquia,29200000,43180000
2025-07-06,2025-07-05,P1D,BETANIA,Centro,736353000,1191853000
2025-07-06,2025-07-05,P1D,ESMERALD,Oriente,553993000,574703000
2025-07-06,2025-07-05,P1D,SOGAMOSO,Centro,2630860000,3195490000
2025-07-06,2025-07-05,P1D,CHUZA,Oriente,182301000,192621000
2025-07-06,2025-07-05,P1D,PENOL,Antioquia,990390000,1068230000
2025-07-06,2025-07-05,P1D,NEUSA,CENTRO,96516000,96516100
2025-05-01,2025-04-30,P1D,ITUANGO,Antioquia,118630000,1417630000
2025-05-01,2025-04-30,P1D,MIEL1,Caldas,360880000,407160000
2025-05-01,2025-04-30,P1D,PORCE3,Antioquia,90150000,119600000
2025-05-01,2025-04-30,P1D,BETANIA,Centro,736353000,1191853000
2025-05-01,2025-04-30,P1D,SALVAJIN,Valle,459960000,551410000
2025-05-01,2025-04-30,P1D,ESMERALD,Oriente,217238000,237948000
2025-05-01,2025-04-30,P1D,SOGAMOSO,Centro,1767270000,2331900000
2025-05-01,2025-04-30,P1D,CHUZA,Oriente,91997000,102317000
2025-05-01,2025-04-30,P1D,SISGA,CENTRO,52567000,52567000
2025-05-01,2025-04-30,P1D,PENOL,Antioquia,732760000,810600000
2025-05-01,2025-04-30,P1D,TRONERAS,Antioquia,22680000,31130000
2025-05-01,2025-04-30,P1D,MUNA,Centro,11630000,11710000
2025-05-01,2025-04-30,P1D,ELQUIMBO,Centro,1736460000,2201280000
2025-05-01,2025-04-30,P1D,NEUSA,CENTRO,93680000,93680100
2025-05-01,2025-04-30,P1D,GUAVIO,Oriente,311807000,554567000
2025-05-01,2025-04-30,P1D,PLAYAS,Antioquia,59390000,78960000
2025-05-01,2025-04-30,P1D,MIRAFLOR,Antioquia,5880000,11200000
2025-05-01,2025-04-30,P1D,ALTOANCH,Valle,22060000,28380000
2025-05-01,2025-04-30,P1D,PUNCHINA,Antioquia,44680000,58600000
2025-05-01,2025-04-30,P1D,URRA1,Caribe,998210000,1352220000
2025-05-01,2025-04-30,P1D,SANLOREN,Antioquia,115270000,132130000
2025-05-01,2025-04-30,P1D,CALIMA1,Valle,253410000,357770000
2025-05-01,2025-04-30,P1D,RIOGRAN2,Antioquia,111440000,159080000
2025-05-01,2025-04-30,P1D,TOMINE,CENTRO,280214000,280214000
2025-05-01,2025-04-30,P1D,AGREGADO,Centro,426461000,426461100
2025-05-01,2025-04-30,P1D,PORCE2,Antioquia,73830000,112620000
2025-05-01,2025-04-30,P1D,PRADO,Centro,478700000,809490000
2025-06-11,2025-06-10,P1D,ITUANGO,Antioquia,117410000,1416410000
2025-06-11,2025-06-10,P1D,MIEL1,Caldas,362540000,408820000
2025-06-11,2025-06-10,P1D,PUNCHINA,Antioquia,29810000,43790000
2025-06-11,2025-06-10,P1D,BETANIA,Centro,703609000,1159109000
2025-06-11,2025-06-10,P1D,CALIMA1,Valle,326090000,430450000
2025-06-11,2025-06-10,P1D,ESMERALD,Oriente,440923000,461633000
2025-06-11,2025-06-10,P1D,SOGAMOSO,Centro,2601610000,3166240000
2025-06-11,2025-06-10,P1D,CHUZA,Oriente,154377000,164697000
2025-06-11,2025-06-10,P1D,SISGA,CENTRO,73711000,73711000
2025-06-11,2025-06-10,P1D,RIOGRAN2,Antioquia,147670000,195310000
2025-06-11,2025-06-10,P1D,PENOL,Antioquia,880740000,958580000
2025-06-11,2025-06-10,P1D,TOMINE,CENTRO,306324000,306324000
2025-06-11,2025-06-10,P1D,TRONERAS,Antioquia,14600000,23050000
2025-06-11,2025-06-10,P1D,AGREGADO,Centro,474262000,474262100
2025-06-11,2025-06-10,P1D,PORCE2,Antioquia,58600000,97390000
2025-06-11,2025-06-10,P1D,GUAVIO,Oriente,507085000,749845000
2025-06-11,2025-06-10,P1D,PRADO,Centro,484850000,815640000
2025-06-11,2025-06-10,P1D,ALTOANCH,Valle,17800000,24120000
2025-06-11,2025-06-10,P1D,PORCE3,Antioquia,96600000,126050000
2025-06-11,2025-06-10,P1D,URRA1,Caribe,1110210000,1464220000
2025-06-11,2025-06-10,P1D,SANLOREN,Antioquia,142770000,159630000
2025-06-11,2025-06-10,P1D,SALVAJIN,Valle,600310000,691760000
2025-06-11,2025-06-10,P1D,MUNA,Centro,11840000,11920000
2025-06-11,2025-06-10,P1D,ELQUIMBO,Centro,2221863000,2686683000
2025-06-11,2025-06-10,P1D,NEUSA,CENTRO,94227000,94227100
2025-06-11,2025-06-10,P1D,PLAYAS,Antioquia,53580000,73150000
2025-06-11,2025-06-10,P1D,MIRAFLOR,Antioquia,17720000,23040000
2025-04-25,2025-04-24,P1D,ALTOANCH,Valle,11560000,17880000
2025-04-25,2025-04-24,P1D,PUNCHINA,Antioquia,32330000,46250000
2025-04-25,2025-04-24,P1D,URRA1,Caribe,845130000,1199140000
2025-04-25,2025-04-24,P1D,CALIMA1,Valle,243860000,348220000
2025-04-25,2025-04-24,P1D,MUNA,Centro,11980000,12060000
2025-04-25,2025-04-24,P1D,AGREGADO,Centro,418037000,418037100
2025-04-25,2025-04-24,P1D,ELQUIMBO,Centro,1570002000,2034822000
2025-04-25,2025-04-24,P1D,GUAVIO,Oriente,287188000,529948000
2025-04-25,2025-04-24,P1D,PRADO,Centro,419720000,750510000
2025-04-25,2025-04-24,P1D,PLAYAS,Antioquia,54960000,74530000
2025-04-25,2025-04-24,P1D,MIRAFLOR,Antioquia,7710000,13030000
2025-04-25,2025-04-24,P1D,ITUANGO,Antioquia,113230000,1412230000
2025-04-25,2025-04-24,P1D,MIEL1,Caldas,329070000,375350000
2025-04-25,2025-04-24,P1D,PORCE3,Antioquia,80080000,109530000
2025-04-25,2025-04-24,P1D,BETANIA,Centro,622665000,1078165000
2025-04-25,2025-04-24,P1D,ESMERALD,Oriente,179476000,200186000
2025-04-25,2025-04-24,P1D,SOGAMOSO,Centro,1589550000,2154180000
2025-04-25,2025-04-24,P1D,CHUZA,Oriente,83396000,93716000
2025-04-25,2025-04-24,P1D,SANLOREN,Antioquia,93110000,109970000
2025-04-25,2025-04-24,P1D,SALVAJIN,Valle,400030000,491480000
2025-04-25,2025-04-24,P1D,SISGA,CENTRO,50976000,50976000
2025-04-25,2025-04-24,P1D,RIOGRAN2,Antioquia,93100000,140740000
2025-04-25,2025-04-24,P1D,PENOL,Antioquia,703320000,781160000
2025-04-25,2025-04-24,P1D,TOMINE,CENTRO,276991000,276991000
2025-04-25,2025-04-24,P1D,TRONERAS,Antioquia,20080000,28530000
2025-04-25,2025-04-24,P1D,PORCE2,Antioquia,60060000,98850000
2025-04-25,2025-04-24,P1D,NEUSA,CENTRO,90070000,90070100
2025-05-14,2025-05-13,P1D,PENOL,Antioquia,789180000,867020000
2025-05-14,2025-05-13,P1D,AGREGADO,Centro,435866000,435866100
2025-05-14,2025-05-13,P1D,ALTOANCH,Valle,3990000,10310000
2025-05-14,2025-05-13,P1D,ITUANGO,Antioquia,126350000,1425350000
2025-05-14,2025-05-13,P1D,MIEL1,Caldas,380910000,427190000
2025-05-14,2025-05-13,P1D,PORCE3,Antioquia,88940000,118390000
2025-05-14,2025-05-13,P1D,PUNCHINA,Antioquia,17420000,31400000
2025-05-14,2025-05-13,P1D,URRA1,Caribe,1044420000,1398430000
2025-05-14,2025-05-13,P1D,SANLOREN,Antioquia,138500000,155360000
2025-05-14,2025-05-13,P1D,CALIMA1,Valle,289760000,394120000
2025-05-14,2025-05-13,P1D,SALVAJIN,Valle,539530000,630980000
2025-05-14,2025-05-13,P1D,ESMERALD,Oriente,261960000,282670000
2025-05-14,2025-05-13,P1D,SOGAMOSO,Centro,2354240000,2918870000
2025-05-14,2025-05-13,P1D,CHUZA,Oriente,103057000,113377000
2025-05-14,2025-05-13,P1D,SISGA,CENTRO,55160000,55160000
2025-05-14,2025-05-13,P1D,RIOGRAN2,Antioquia,139750000,187390000
2025-05-14,2025-05-13,P1D,TOMINE,CENTRO,283453000,283453000
2025-05-14,2025-05-13,P1D,TRONERAS,Antioquia,20950000,29400000
2025-05-14,2025-05-13,P1D,MUNA,Centro,11770000,11850000
2025-05-14,2025-05-13,P1D,PORCE2,Antioquia,62370000,101160000
2025-05-14,2025-05-13,P1D,NEUSA,CENTRO,97253000,97253100
2025-05-14,2025-05-13,P1D,GUAVIO,Oriente,334325000,577085000
2025-05-14,2025-05-13,P1D,PRADO,Centro,444620000,775410000
2025-05-14,2025-05-13,P1D,MIRAFLOR,Antioquia,2750000,8070000
2025-05-14,2025-05-13,P1D,BETANIA,Centro,643211000,1098711000
2025-05-14,2025-05-13,P1D,ELQUIMBO,Centro,1944630000,2409450000
2025-05-14,2025-05-13,P1D,PLAYAS,Antioquia,53130000,72700000
2025-06-09,2025-06-08,P1D,ALTOANCH,Valle,19750000,26070000
2025-06-09,2025-06-08,P1D,PORCE3,Antioquia,86940000,116390000
2025-06-09,2025-06-08,P1D,PUNCHINA,Antioquia,15190000,29170000
2025-06-09,2025-06-08,P1D,BETANIA,Centro,736353000,1191853000
2025-06-09,2025-06-08,P1D,URRA1,Caribe,1113610000,1467620000
2025-06-09,2025-06-08,P1D,CALIMA1,Valle,323180000,427540000
2025-06-09,2025-06-08,P1D,CHUZA,Oriente,143769000,154089000
2025-06-09,2025-06-08,P1D,RIOGRAN2,Antioquia,146020000,193660000
2025-06-09,2025-06-08,P1D,PENOL,Antioquia,874710000,952550000
2025-06-09,2025-06-08,P1D,TRONERAS,Antioquia,14920000,23370000
2025-06-09,2025-06-08,P1D,ELQUIMBO,Centro,2231435000,2696255000
2025-06-09,2025-06-08,P1D,PORCE2,Antioquia,64680000,103470000
2025-06-09,2025-06-08,P1D,NEUSA,CENTRO,94044000,94044100
2025-06-09,2025-06-08,P1D,PRADO,Centro,481560000,812350000
2025-06-09,2025-06-08,P1D,ITUANGO,Antioquia,109600000,1408600000
2025-06-09,2025-06-08,P1D,MIEL1,Caldas,378240000,424520000
2025-06-09,2025-06-08,P1D,SANLOREN,Antioquia,136330000,153190000
2025-06-09,2025-06-08,P1D,SALVAJIN,Valle,595040000,686490000
2025-06-09,2025-06-08,P1D,ESMERALD,Oriente,424947000,445657000
2025-06-09,2025-06-08,P1D,SOGAMOSO,Centro,2624200000,3188830000
2025-06-09,2025-06-08,P1D,SISGA,CENTRO,72025000,72025000
2025-06-09,2025-06-08,P1D,TOMINE,CENTRO,303488000,303488000
2025-06-09,2025-06-08,P1D,MUNA,Centro,11980000,12060000
2025-06-09,2025-06-08,P1D,AGREGADO,Centro,469557000,469557100
2025-06-09,2025-06-08,P1D,GUAVIO,Oriente,509731000,752491000
2025-06-09,2025-06-08,P1D,PLAYAS,Antioquia,51030000,70600000
2025-06-09,2025-06-08,P1D,MIRAFLOR,Antioquia,17080000,22400000
2025-07-12,2025-07-11,P1D,PORCE3,Antioquia,79850000,109300000
2025-07-12,2025-07-11,P1D,CALIMA1,Valle,363730000,468090000
2025-07-12,2025-07-11,P1D,CHUZA,Oriente,187915000,198235000
2025-07-12,2025-07-11,P1D,PENOL,Antioquia,982450000,1060290000
2025-07-12,2025-07-11,P1D,MUNA,Centro,12050000,12130000
2025-07-12,2025-07-11,P1D,ELQUIMBO,Centro,2165721000,2630541000
2025-07-12,2025-07-11,P1D,GUAVIO,Oriente,518770000,761530000
2025-07-12,2025-07-11,P1D,PLAYAS,Antioquia,46220000,65790000
2025-07-12,2025-07-11,P1D,MIEL1,Caldas,333460000,379740000
2025-07-12,2025-07-11,P1D,PUNCHINA,Antioquia,10010000,23990000
2025-07-12,2025-07-11,P1D,BETANIA,Centro,656240000,1111740000
2025-07-12,2025-07-11,P1D,URRA1,Caribe,1108140000,1462150000
2025-07-12,2025-07-11,P1D,ALTOANCH,Valle,10920000,17240000
2025-07-12,2025-07-11,P1D,SANLOREN,Antioquia,137660000,154520000
2025-07-12,2025-07-11,P1D,SALVAJIN,Valle,658800000,750250000
2025-07-12,2025-07-11,P1D,ITUANGO,Antioquia,102520000,1401520000
2025-07-12,2025-07-11,P1D,ESMERALD,Oriente,560172000,580882000
2025-07-12,2025-07-11,P1D,SOGAMOSO,Centro,2636110000,3200740000
2025-07-12,2025-07-11,P1D,SISGA,CENTRO,88156000,88156000
2025-07-12,2025-07-11,P1D,RIOGRAN2,Antioquia,136000000,183640000
2025-07-12,2025-07-11,P1D,TOMINE,CENTRO,344910000,344910000
2025-07-12,2025-07-11,P1D,TRONERAS,Antioquia,14560000,23010000
2025-07-12,2025-07-11,P1D,AGREGADO,Centro,529766000,529766100
2025-07-12,2025-07-11,P1D,PORCE2,Antioquia,71810000,110600000
2025-07-12,2025-07-11,P1D,NEUSA,CENTRO,96700000,96700100
2025-07-12,2025-07-11,P1D,PRADO,Centro,455510000,783330000
2025-07-12,2025-07-11,P1D,MIRAFLOR,Antioquia,37850000,43170000
2025-07-03,2025-07-02,P1D,ALTOANCH,Valle,10670000,16990000
2025-07-03,2025-07-02,P1D,ITUANGO,Antioquia,107990000,1406990000
2025-07-03,2025-07-02,P1D,PORCE3,Antioquia,89550000,119000000
2025-07-03,2025-07-02,P1D,BETANIA,Centro,732057000,1187557000
2025-07-03,2025-07-02,P1D,URRA1,Caribe,1116420000,1470430000
2025-07-03,2025-07-02,P1D,SANLOREN,Antioquia,149910000,164830000
2025-07-03,2025-07-02,P1D,CALIMA1,Valle,356390000,460750000
2025-07-03,2025-07-02,P1D,SALVAJIN,Valle,663850000,755300000
2025-07-03,2025-07-02,P1D,ESMERALD,Oriente,557381000,578091000
2025-07-03,2025-07-02,P1D,SOGAMOSO,Centro,2631020000,3198450000
2025-07-03,2025-07-02,P1D,CHUZA,Oriente,178718000,189038000
2025-07-03,2025-07-02,P1D,SISGA,CENTRO,86894000,86894000
2025-07-03,2025-07-02,P1D,TOMINE,CENTRO,331613000,331613000
2025-07-03,2025-07-02,P1D,TRONERAS,Antioquia,13720000,22170000
2025-07-03,2025-07-02,P1D,MUNA,Centro,11840000,11920000
2025-07-03,2025-07-02,P1D,AGREGADO,Centro,514655000,514655100
2025-07-03,2025-07-02,P1D,ELQUIMBO,Centro,2259490000,2724310000
2025-07-03,2025-07-02,P1D,PORCE2,Antioquia,56400000,95190000
2025-07-03,2025-07-02,P1D,NEUSA,CENTRO,96148000,96148100
2025-07-03,2025-07-02,P1D,PRADO,Centro,471350000,802140000
2025-07-03,2025-07-02,P1D,PLAYAS,Antioquia,46620000,66190000
2025-07-03,2025-07-02,P1D,MIRAFLOR,Antioquia,33420000,38740000
2025-07-03,2025-07-02,P1D,MIEL1,Caldas,345120000,392730000
2025-07-03,2025-07-02,P1D,RIOGRAN2,Antioquia,137980000,185620000
2025-07-03,2025-07-02,P1D,PUNCHINA,Antioquia,25920000,37300000
2025-07-03,2025-07-02,P1D,PENOL,Antioquia,991700000,1069540000
2025-07-03,2025-07-02,P1D,GUAVIO,Oriente,503129000,745889000
2025-08-03,2025-08-02,P1D,ALTOANCH,Valle,6980000,13300000
2025-08-03,2025-08-02,P1D,ITUANGO,Antioquia,26010000,1325010000
2025-08-03,2025-08-02,P1D,MIEL1,Caldas,325500000,371780000
2025-08-03,2025-08-02,P1D,PORCE3,Antioquia,101060000,130510000
2025-08-03,2025-08-02,P1D,PUNCHINA,Antioquia,37910000,51890000
2025-08-03,2025-08-02,P1D,BETANIA,Centro,535400000,990900000
2025-08-03,2025-08-02,P1D,URRA1,Caribe,905790000,1259800000
2025-08-03,2025-08-02,P1D,SANLOREN,Antioquia,149920000,166780000
2025-08-03,2025-08-02,P1D,CALIMA1,Valle,374210000,478570000
2025-08-03,2025-08-02,P1D,ESMERALD,Oriente,484370000,505080000
2025-08-03,2025-08-02,P1D,SOGAMOSO,Centro,2458090000,3022720000
2025-08-03,2025-08-02,P1D,SISGA,CENTRO,92280000,92280000
2025-08-03,2025-08-02,P1D,RIOGRAN2,Antioquia,130960000,178600000
2025-08-03,2025-08-02,P1D,PORCE2,Antioquia,61230000,100020000
2025-08-03,2025-08-02,P1D,NEUSA,CENTRO,97250000,97250100
2025-08-03,2025-08-02,P1D,PRADO,Centro,406740000,734560000
2025-08-03,2025-08-02,P1D,PLAYAS,Antioquia,49990000,69560000
2025-08-03,2025-08-02,P1D,SALVAJIN,Valle,584770000,676220000
2025-08-03,2025-08-02,P1D,PENOL,Antioquia,934630000,1012470000
2025-08-03,2025-08-02,P1D,CHUZA,Oriente,197930000,208250000
2025-08-03,2025-08-02,P1D,TRONERAS,Antioquia,18210000,26660000
2025-08-03,2025-08-02,P1D,MUNA,Centro,4540000,4620000
2025-08-03,2025-08-02,P1D,TOMINE,CENTRO,383790000,383790000
2025-08-03,2025-08-02,P1D,ELQUIMBO,Centro,2213570000,2678390000
2025-08-03,2025-08-02,P1D,AGREGADO,Centro,573320000,573320100
2025-08-03,2025-08-02,P1D,GUAVIO,Oriente,503790000,746550000
2025-08-03,2025-08-02,P1D,MIRAFLOR,Antioquia,51450000,56770000
2025-08-29,2025-08-28,P1D,ITUANGO,Antioquia,90000000,1389000000
2025-08-29,2025-08-28,P1D,MIEL1,Caldas,338180000,386190000
2025-08-29,2025-08-28,P1D,PORCE3,Antioquia,106530000,135980000
2025-08-29,2025-08-28,P1D,PUNCHINA,Antioquia,18660000,32640000
2025-08-29,2025-08-28,P1D,BETANIA,Centro,658530000,1114030000
2025-08-29,2025-08-28,P1D,URRA1,Caribe,919200000,1273210000
2025-08-29,2025-08-28,P1D,SANLOREN,Antioquia,128820000,145680000
2025-08-29,2025-08-28,P1D,SALVAJIN,Valle,474910000,566360000
2025-08-29,2025-08-28,P1D,ESMERALD,Oriente,560000000,580710000
2025-08-29,2025-08-28,P1D,SOGAMOSO,Centro,2612650000,3177280000
2025-08-29,2025-08-28,P1D,CHUZA,Oriente,187530000,197850000
2025-08-29,2025-08-28,P1D,SISGA,Centro,87090000,87090000
2025-08-29,2025-08-28,P1D,PENOL,Antioquia,970300000,1048140000
2025-08-29,2025-08-28,P1D,TRONERAS,Antioquia,4340000,12790000
2025-08-29,2025-08-28,P1D,MUNA,Centro,11980000,12060000
2025-08-29,2025-08-28,P1D,AGREGADO,Centro,11335840000,15583530000
2025-08-29,2025-08-28,P1D,PORCE2,Antioquia,53190000,91980000
2025-08-29,2025-08-28,P1D,GUAVIO,Oriente,505630000,748390000
2025-08-29,2025-08-28,P1D,PRADO,Centro,262930000,590750000
2025-08-29,2025-08-28,P1D,ALTOANCH,Valle,1640000,7960000
2025-08-29,2025-08-28,P1D,CALIMA1,Valle,372970000,477330000
2025-08-29,2025-08-28,P1D,RIOGRAN2,Antioquia,128060000,175700000
2025-08-29,2025-08-28,P1D,TOMINE,Centro,399480000,399480000
2025-08-29,2025-08-28,P1D,ELQUIMBO,Centro,2230640000,2695460000
2025-08-29,2025-08-28,P1D,NEUSA,Centro,96330000,96330000
2025-08-29,2025-08-28,P1D,PLAYAS,Antioquia,49820000,69390000
2025-08-29,2025-08-28,P1D,MIRAFLOR,Antioquia,66430000,71750000
2025-07-31,2025-07-30,P1D,ALTOANCH,Valle,5300000,11620000
2025-07-31,2025-07-30,P1D,ITUANGO,Antioquia,41960000,1340960000
2025-07-31,2025-07-30,P1D,MIEL1,Caldas,328870000,375150000
2025-07-31,2025-07-30,P1D,PORCE3,Antioquia,93800000,123250000
2025-07-31,2025-07-30,P1D,PUNCHINA,Antioquia,24130000,38110000
2025-07-31,2025-07-30,P1D,BETANIA,Centro,555419000,1010919000
