Fecha,CodigoPlanta,numerador,denominador,precio_d,phi,YearMonth
2025-04-05,TBST,12193836.460407116,24387672.92081423,744.86,745.36,2025-04
2025-04-05,TCDT,9140853.254648566,18281706.509297132,843.62,844.12,2025-04
2025-04-05,TDR1,12322060.160768671,24644120.321537342,2313.83,2314.33,2025-04
2025-04-05,TEC1,12322060.160768671,24644120.321537342,1422.3,1422.8,2025-04
2025-04-05,TFL1,33784059.21597863,67568118.43195726,1158.48,1158.98,2025-04
2025-04-05,TFL4,12322060.160768671,24644120.321537342,1305.77,1306.27,2025-04
2025-04-05,TGJ2,34097594.11573059,68195188.23146118,530.33,530.83,2025-04
2025-04-05,TPUY,30296647.033436548,60593294.066873096,101.67,102.17,2025-04
2025-04-05,TRN1,35761294.62070769,71522589.24141538,937.37,937.87,2025-04
2025-04-05,TSJ1,12193836.460407116,24387672.92081423,310.37,310.87,2025-04
2025-04-05,TSJ2,33784059.21606374,67568118.43212748,326.37,326.87,2025-04
2025-04-05,TSR1,34017805.6596503,68035611.3193006,993.76,994.26,2025-04
2025-04-05,TVL1,12193836.460407114,24387672.920814227,1191.9,1192.4,2025-04
2025-04-05,TYP1,35761291.46784629,71522582.93569258,101.37,101.87,2025-04
2025-04-05,TYP3,12734814.004498946,25469628.00899789,101.37,101.87,2025-04
2025-04-05,TYP4,12322060.16074331,24644120.32148662,101.37,101.87,2025-04
2025-04-05,URA1,12393731.419804068,24787462.839608137,257.37,257.87,2025-04
2025-04-05,ZPA2,39327169.358403824,78654338.71680765,378.37,378.87,2025-04
2025-04-05,ZPA4,12322060.160768671,24644120.321537342,364.37,364.87,2025-04
2025-04-05,ZPA5,13992986.667666256,27985973.335332513,344.37,344.87,2025-04
2025-04-06,3DDT,11501796.008438386,23003592.016876772,101.37,101.87,2025-04
2025-04-06,3ENA,37359861.20500927,74719722.41001853,889.28,889.78,2025-04
2025-04-06,3HF5,25248847.898034208,50497695.796068415,101.37,101.87,2025-04
2025-04-06,3INX,31084203.299272787,62168406.59854557,97.37,97.87,2025-04
2025-04-06,3IQA,29480525.921585143,58961051.843170285,93.27,93.77,2025-04
2025-04-06,3IRX,25270061.63774024,50540123.27548048,95.37,95.87,2025-04
2025-04-06,3IZ6,29616850.283521283,59233700.56704257,95.37,95.87,2025-04
2025-04-06,ALBG,7284757.806037639,14569515.612075279,176.37,176.87,2025-04
2025-04-06,CHBG,8360523.437216058,16721046.874432117,112.57,113.07,2025-04
2025-04-06,CHVR,33841929.425322115,67683858.85064423,104.61,105.11,2025-04
2025-04-06,CLL1,16550474.984668272,33100949.969336543,94.37,94.87,2025-04
2025-04-06,CLMG,34665503.16649042,69331006.33298084,927.37,927.87,2025-04
2025-04-06,CTG1,28793400.24320036,57586800.48640072,1727.79,1728.29,2025-04
2025-04-06,CTG2,37137153.33446565,74274306.6689313,1637.4,1637.9,2025-04
2025-04-06,DVS1,34775100.75756962,69550201.51513924,112.37,112.87,2025-04
2025-04-06,EPFV,11247917.77749119,22495835.55498238,101.37,101.87,2025-04
2025-04-06,GE32,32222348.72919614,64444697.45839228,292.48,292.98,2025-04
2025-04-06,GEC3,37359861.20500927,74719722.41001853,277.23,277.73,2025-04
2025-04-06,GTPE,15299984.61669724,30599969.23339448,104.61,105.11,2025-04
2025-04-06,GTRG,28653622.631868195,57307245.26373639,111.13,111.63,2025-04
2025-04-06,GVIO,14838012.100739216,29676024.201478433,127.37,127.87,2025-04
2025-04-06,GYPO,31084203.299224153,62168406.59844831,101.37,101.87,2025-04
2025-04-06,HMIN,15944174.445940364,31888348.89188073,94.37,94.87,2025-04
2025-04-06,HMLG,28316405.06961603,56632810.13923206,104.61,105.11,2025-04
2025-04-06,JAGS,15112643.905254751,30225287.810509503,267.37,267.87,2025-04
2025-04-06,LTSJ,35155993.257397085,70311986.51479417,122.37,122.87,2025-04
2025-04-06,MATA,25281891.685976975,50563783.37195395,95.37,95.87,2025-04
2025-04-06,MOY1,27073411.41408489,54146822.82816978,113.81,114.31,2025-04
2025-04-06,MRL1,28793400.243307732,57586800.486615464,1028.13,1028.63,2025-04
2025-04-06,PES1,8029036.658301996,16058073.316603992,104.61,105.11,2025-04
2025-04-06,PGUG,29987716.55375071,59975433.10750142,142.37,142.87,2025-04
2025-04-06,PLYS,15808748.484524686,31617496.96904937,111.12,111.62,2025-04
2025-04-06,PPA1,34665503.16649042,69331006.33298084,297.98,298.48,2025-04
2025-04-06,PPA2,7776012.923358949,15552025.846717898,274.54,275.04,2025-04
2025-04-06,PPA4,28870918.70692953,57741837.41385906,281.63,282.13,2025-04
2025-04-06,PRC2,29942471.63468699,59884943.26937398,111.37,111.87,2025-04
2025-04-06,PRC3,31722849.88139088,63445699.76278176,187.37,187.87,2025-04
2025-04-06,PRDO,7848808.41375323,15697616.82750646,104.61,105.11,2025-04
2025-04-06,QUI1,12002145.515727865,24004291.03145573,112.67,113.17,2025-04
2025-04-06,SLVJ,15871378.945745472,31742757.891490944,928.37,928.87,2025-04
2025-04-06,SMI1,28624647.649630696,57249295.29926139,104.61,105.11,2025-04
2025-04-06,SNCR,31152380.16683532,62304760.33367064,104.61,105.11,2025-04
2025-04-06,SNFR,1622281.1538047628,3244562.3076095255,111.12,111.62,2025-04
2025-04-06,SOG1,9833477.23997484,19666954.47994968,104.61,105.11,2025-04
2025-04-06,TBQ3,15323524.251883011,30647048.503766023,1304.11,1304.61,2025-04
2025-04-06,TBQ4,28793400.24320036,57586800.48640072,1297.83,1298.33,2025-04
2025-04-06,TBST,37359861.20465668,74719722.40931337,742.39,742.89,2025-04
2025-04-06,TCDT,29838694.042489596,59677388.08497919,877.28,877.78,2025-04
2025-04-06,TDR1,34665503.16649042,69331006.33298084,2313.83,2314.33,2025-04
2025-04-06,TEC1,34665503.16649042,69331006.33298084,1422.3,1422.8,2025-04
2025-04-06,TFL1,15323524.251883011,30647048.503766023,1158.48,1158.98,2025-04
2025-04-06,TFL4,34665503.16649042,69331006.33298084,1305.77,1306.27,2025-04
2025-04-06,TGJ2,15968110.982802749,31936221.965605497,514.77,515.27,2025-04
2025-04-06,TPUY,11887260.36908257,23774520.73816514,101.67,102.17,2025-04
2025-04-06,TRN1,28793400.24320036,57586800.48640072,937.37,937.87,2025-04
2025-04-06,TSJ1,37359861.20465668,74719722.40931337,310.37,310.87,2025-04
2025-04-06,TSJ2,15323524.251908543,30647048.503817085,326.37,326.87,2025-04
2025-04-06,TSR1,15871378.945745472,31742757.891490944,993.76,994.26,2025-04
2025-04-06,TVL1,37359861.20465668,74719722.40931337,1191.9,1192.4,2025-04
2025-04-06,TYP1,28793400.24320036,57586800.48640072,101.37,101.87,2025-04
2025-04-06,TYP3,36387483.95482601,72774967.90965202,101.37,101.87,2025-04
2025-04-06,TYP4,34801827.52829975,69603655.0565995,101.37,101.87,2025-04
2025-04-06,URA1,34502110.31022401,69004220.62044802,257.37,257.87,2025-04
2025-04-06,ZPA2,18455185.482689165,36910370.96537833,378.37,378.87,2025-04
2025-04-06,ZPA4,34665503.16649042,69331006.33298084,364.37,364.87,2025-04
2025-04-06,ZPA5,36032069.48229989,72064138.96459977,344.37,344.87,2025-04
2025-04-07,3DDT,7108411.761034009,14216823.522068018,101.37,101.87,2025-04
2025-04-07,3ENA,42241561.28105195,84483122.5621039,889.28,889.78,2025-04
2025-04-07,3HF5,3666817.3634183384,7333634.726836677,101.37,101.87,2025-04
2025-04-07,3INX,32384410.114578366,64768820.22915673,97.37,97.87,2025-04
2025-04-07,3IQA,30323602.88276904,60647205.76553808,93.27,93.77,2025-04
2025-04-07,3IRX,5042149.254794845,10084298.50958969,95.37,95.87,2025-04
2025-04-07,3IZ6,31080733.597629547,62161467.195259094,95.37,95.87,2025-04
2025-04-07,ALBG,13294248.187133241,26588496.374266483,104.61,105.11,2025-04
2025-04-07,CHBG,15718346.546777846,31436693.093555693,112.57,113.07,2025-04
2025-04-07,CHVR,40765200.59343086,81530401.18686172,104.61,105.11,2025-04
2025-04-07,CLL1,15911874.797225479,31823749.594450958,94.37,94.87,2025-04
2025-04-07,CLMG,40428578.54218014,80857157.08436029,927.37,927.87,2025-04
2025-04-07,CTG1,12363525.267799757,24727050.535599515,1727.79,1728.29,2025-04
2025-04-07,CTG2,42167548.71248954,84335097.42497908,1637.4,1637.9,2025-04
2025-04-07,DVS1,40428578.542040646,80857157.08408129,112.37,112.87,2025-04
2025-04-07,EPFV,7140817.646529982,14281635.293059964,101.37,101.87,2025-04
2025-04-07,GE32,41673688.52327338,83347377.04654676,292.48,292.98,2025-04
2025-04-07,GEC3,42241561.28105195,84483122.5621039,276.74,277.24,2025-04
2025-04-07,GTPE,14446947.304104313,28893894.608208627,104.61,105.11,2025-04
2025-04-07,GTRG,9819431.147095736,19638862.294191472,111.37,111.87,2025-04
2025-04-07,GVIO,10106825.463177264,20213650.926354527,142.37,142.87,2025-04
2025-04-07,GYPO,32384410.114524867,64768820.229049735,101.37,101.87,2025-04
2025-04-07,HMIN,15903895.951604685,31807791.90320937,94.37,94.87,2025-04
2025-04-07,HMLG,13846233.977146998,27692467.954293996,104.61,105.11,2025-04
2025-04-07,JAGS,14545160.515166365,29090321.03033273,267.37,267.87,2025-04
2025-04-07,LTSJ,40887720.37221176,81775440.74442352,122.37,122.87,2025-04
2025-04-07,MATA,3400661.5168849127,6801323.0337698255,95.37,95.87,2025-04
2025-04-07,MOY1,12124868.616931075,24249737.23386215,112.37,112.87,2025-04
2025-04-07,MRL1,12363525.267799757,24727050.535599515,1044.4,1044.9,2025-04
2025-04-07,PES1,11289580.580965128,22579161.161930256,104.61,105.11,2025-04
2025-04-07,PGUG,40326364.08460145,80652728.1692029,104.61,105.11,2025-04
2025-04-07,PLYS,14879796.326768868,29759592.653537735,111.12,111.62,2025-04
2025-04-07,PPA1,40428578.54218014,80857157.08436029,297.98,298.48,2025-04
2025-04-07,PPA2,15742940.157343164,31485880.31468633,274.54,275.04,2025-04
2025-04-07,PPA3,15742940.157343164,31485880.31468633,285.53,286.03,2025-04
2025-04-07,PPA4,13845310.638111139,27690621.276222277,281.63,282.13,2025-04
2025-04-07,PRC2,40693707.08897085,81387414.1779417,111.13,111.63,2025-04
2025-04-07,PRC3,39156682.236415975,78313364.47283195,117.37,117.87,2025-04
2025-04-07,PRDO,15722594.101042692,31445188.202085383,104.61,105.11,2025-04
2025-04-07,QUI1,14558519.416538235,29117038.83307647,112.67,113.17,2025-04
2025-04-07,SLVJ,15903895.951617451,31807791.903234903,928.37,928.87,2025-04
2025-04-07,SMI1,12363525.267799757,24727050.535599515,104.61,105.11,2025-04
2025-04-07,SNCR,12616269.025960434,25232538.05192087,104.61,105.11,2025-04
2025-04-07,SNFR,724697.494250091,1449394.988500182,111.12,111.62,2025-04
2025-04-07,SOG1,13580037.932095667,27160075.864191335,104.61,105.11,2025-04
2025-04-07,TBQ3,14612980.702834606,29225961.405669212,1362.13,1362.63,2025-04
2025-04-07,TBQ4,12363525.267799757,24727050.535599515,1356.11,1356.61,2025-04
2025-04-07,TBST,42241561.2806641,84483122.5613282,770.46,770.96,2025-04
2025-04-07,TCDT,40693707.08897085,81387414.1779417,877.07,877.57,2025-04
2025-04-07,TDR1,40428578.54218014,80857157.08436029,2313.83,2314.33,2025-04
2025-04-07,TEC1,40428578.54218014,80857157.08436029,1422.3,1422.8,2025-04
2025-04-07,TFL1,14542299.361956432,29084598.723912865,1158.48,1158.98,2025-04
2025-04-07,TFL4,40428578.54218014,80857157.08436029,1305.77,1306.27,2025-04
2025-04-07,TGJ2,15911874.797225479,31823749.594450958,514.77,515.27,2025-04
2025-04-07,TPUY,7108411.760131286,14216823.520262573,101.67,102.17,2025-04
2025-04-07,TRN1,12363525.267799757,24727050.535599515,937.37,937.87,2025-04
2025-04-07,TSJ1,42241561.2806641,84483122.5613282,310.37,310.87,2025-04
2025-04-07,TSJ2,14542299.361964943,29084598.723929886,326.37,326.87,2025-04
2025-04-07,TSR1,15903895.951617451,31807791.903234903,993.76,994.26,2025-04
2025-04-07,TVL1,42241561.2806641,84483122.5613282,1191.9,1192.4,2025-04
2025-04-07,TYP1,12363525.267799757,24727050.535599515,101.37,101.87,2025-04
2025-04-07,TYP3,42241561.28050027,84483122.56100054,101.37,101.87,2025-04
2025-04-07,TYP4,40428578.542040646,80857157.08408129,101.37,101.87,2025-04
2025-04-07,URA1,40428578.39574136,80857156.79148272,257.37,257.87,2025-04
2025-04-07,ZPA2,10106825.470407564,20213650.94081513,378.37,378.87,2025-04
2025-04-07,ZPA4,40428578.54218014,80857157.08436029,364.37,364.87,2025-04
2025-04-07,ZPA5,40869808.92165479,81739617.84330958,344.37,344.87,2025-04
2025-04-08,2QEK,14171078.422274489,28342156.844548978,112.57,113.07,2025-04
2025-04-08,3DDT,4239426.775489873,8478853.550979747,101.37,101.87,2025-04
2025-04-08,3ENA,33748848.81641017,67497697.63282034,889.28,889.78,2025-04
2025-04-08,3HF5,6632902.716453868,13265805.432907736,101.37,101.87,2025-04
2025-04-08,3INX,24936466.911969934,49872933.82393987,97.37,97.87,2025-04
2025-04-08,3IQA,24419677.08196259,48839354.16392518,93.27,93.77,2025-04
2025-04-08,3IRX,9761248.746152027,19522497.492304053,95.37,95.87,2025-04
2025-04-08,3IZ6,24419677.08196259,48839354.16392518,95.37,95.87,2025-04
2025-04-08,ALBG,12708583.438350316,25417166.876700632,104.61,105.11,2025-04
2025-04-08,CHBG,12526813.350269137,25053626.700538274,112.37,112.87,2025-04
2025-04-08,CHVR,26359259.85523787,52718519.71047574,104.61,105.11,2025-04
2025-04-08,CLL1,12671428.253816474,25342856.50763295,94.37,94.87,2025-04
2025-04-08,CLMG,33566484.08354965,67132968.1670993,927.37,927.87,2025-04
2025-04-08,CTG1,14711246.70967364,29422493.41934728,1727.79,1728.29,2025-04
2025-04-08,CTG2,34451852.54960945,68903705.0992189,1637.4,1637.9,2025-04
2025-04-08,DVS1,32875344.282085963,65750688.564171925,112.47,112.97,2025-04
2025-04-08,EPFV,4522439.828823817,9044879.657647634,101.37,101.87,2025-04
2025-04-08,GE32,28186253.663320825,56372507.32664165,292.48,292.98,2025-04
2025-04-08,GEC3,33748848.81641017,67497697.63282034,276.74,277.24,2025-04
2025-04-08,GTPE,11662465.869906671,23324931.739813343,104.61,105.11,2025-04
2025-04-08,GTRG,13658919.019662134,27317838.03932427,111.87,112.37,2025-04
2025-04-08,GVIO,8428009.642246693,16856019.284493387,142.37,142.87,2025-04
2025-04-08,GYPO,24725669.963369824,49451339.92673965,101.37,101.87,2025-04
2025-04-08,HMIN,13053221.277908782,26106442.555817563,94.37,94.87,2025-04
2025-04-08,HMLG,11150003.611188488,22300007.222376976,104.61,105.11,2025-04
2025-04-08,JAGS,11669268.879933346,23338537.759866692,104.61,105.11,2025-04
2025-04-08,LTSJ,32788353.112803217,65576706.225606434,122.37,122.87,2025-04
2025-04-08,MATA,6628583.239865067,13257166.479730135,95.37,95.87,2025-04
2025-04-08,MOY1,14642294.583492128,29284589.166984256,112.26,112.76,2025-04
2025-04-08,MRL1,14711246.70968557,29422493.41937114,1044.4,1044.9,2025-04
2025-04-08,PES1,10903271.380441908,21806542.760883816,104.61,105.11,2025-04
2025-04-08,PGUG,26132383.445588768,52264766.891177535,104.61,105.11,2025-04
2025-04-08,PLYS,12273763.295153657,24547526.590307314,111.12,111.62,2025-04
2025-04-08,PPA1,33566484.08354965,67132968.1670993,297.98,298.48,2025-04
2025-04-08,PPA2,12417667.881291004,24835335.762582008,274.54,275.04,2025-04
2025-04-08,PPA3,12417667.881291004,24835335.762582008,285.53,286.03,2025-04
2025-04-08,PPA4,17780507.130511586,35561014.26102317,281.63,282.13,2025-04
2025-04-08,PRC2,26701516.232635826,53403032.46527165,187.37,187.87,2025-04
2025-04-08,PRC3,27798981.803880095,55597963.60776019,111.37,111.87,2025-04
2025-04-08,PRDO,12417667.881291004,24835335.762582008,104.61,105.11,2025-04
2025-04-08,QUI1,11802263.2819187,23604526.5638374,127.37,127.87,2025-04
2025-04-08,SLVJ,13053221.277908782,26106442.555817563,928.37,928.87,2025-04
2025-04-08,SMI1,14692496.417973088,29384992.835946176,104.61,105.11,2025-04
2025-04-08,SNCR,12974653.055015108,25949306.110030215,318.37,318.87,2025-04
2025-04-08,SNFR,2429326.2466806504,4858652.493361301,111.12,111.62,2025-04
2025-04-08,SOG1,11878827.35631964,23757654.71263928,104.61,105.11,2025-04
2025-04-08,TBQ3,11870140.397447009,23740280.794894017,1362.04,1362.54,2025-04
2025-04-08,TBQ4,14711246.70967364,29422493.41934728,1356.03,1356.53,2025-04
2025-04-08,TBST,33959645.76479508,67919291.52959016,770.39,770.89,2025-04
2025-04-08,TCDT,26689378.89559942,53378757.79119884,877.06,877.56,2025-04
2025-04-08,TDR1,33566484.08354965,67132968.1670993,2313.83,2314.33,2025-04
2025-04-08,TEC1,33566484.08354965,67132968.1670993,1422.3,1422.8,2025-04
2025-04-08,TFL1,11870140.397447009,23740280.794894017,1158.48,1158.98,2025-04
2025-04-08,TFL4,33566484.08354965,67132968.1670993,1305.77,1306.27,2025-04
2025-04-08,TGJ2,9369525.19782996,18739050.39565992,517.2,517.7,2025-04
2025-04-08,TPUY,4327480.035187858,8654960.070375716,101.67,102.17,2025-04
2025-04-08,TRN1,14711246.70967364,29422493.41934728,937.37,937.87,2025-04
2025-04-08,TSJ1,33959645.76479508,67919291.52959016,310.37,310.87,2025-04
2025-04-08,TSJ2,11870140.397447009,23740280.794894017,326.37,326.87,2025-04
2025-04-08,TSR1,13053221.277908782,26106442.555817563,993.76,994.26,2025-04
2025-04-08,TVL1,21919663.242030714,43839326.48406143,1191.9,1192.4,2025-04
2025-04-08,TYP1,14711246.70967364,29422493.41934728,101.37,101.87,2025-04
2025-04-08,TYP3,33923112.497012936,67846224.99402587,101.37,101.87,2025-04
2025-04-08,TYP4,33602756.97999346,67205513.95998693,101.37,101.87,2025-04
2025-04-08,URA1,32872098.913220856,65744197.82644171,257.37,257.87,2025-04
2025-04-08,ZPA2,9567408.33756525,19134816.6751305,378.37,378.87,2025-04
2025-04-08,ZPA4,33602756.980056874,67205513.96011375,364.37,364.87,2025-04
2025-04-08,ZPA5,33416976.330551375,66833952.66110275,344.37,344.87,2025-04
2025-04-09,2QEK,8660754.078131981,17321508.156263962,112.57,113.07,2025-04
2025-04-09,3DDT,4503997.643359634,9007995.286719268,101.37,101.87,2025-04
2025-04-09,3ENA,9077926.364608793,18155852.729217585,889.28,889.78,2025-04
2025-04-09,3HF5,4092753.193313935,8185506.38662787,101.37,101.87,2025-04
2025-04-09,3INX,4360946.605435793,8721893.210871587,97.37,97.87,2025-04
2025-04-09,3IQA,4385427.914054094,8770855.828108188,93.27,93.77,2025-04
2025-04-09,3IRX,4334719.591794891,8669439.183589783,95.37,95.87,2025-04
2025-04-09,3IZ6,3898029.076777964,7796058.153555928,95.37,95.87,2025-04
2025-04-09,ALBG,5775468.927372227,11550937.854744455,104.61,105.11,2025-04
2025-04-09,CHBG,8479162.881540854,16958325.763081707,112.37,112.87,2025-04
2025-04-09,CHVR,6601035.516085959,13202071.032171918,104.61,105.11,2025-04
2025-04-09,CLL1,6181605.542929087,12363211.085858174,94.37,94.87,2025-04
2025-04-09,CLMG,8395811.434542902,16791622.869085804,927.37,927.87,2025-04
2025-04-09,CTG1,14133207.860530764,28266415.721061528,1727.79,1728.29,2025-04
2025-04-09,CTG2,8854477.44487805,17708954.8897561,1637.4,1637.9,2025-04
2025-04-09,DVS1,7987384.485896726,15974768.971793452,112.47,112.97,2025-04
2025-04-09,EPFV,2647808.4600633006,5295616.920126601,101.37,101.87,2025-04
2025-04-09,ESMR,2339054.9127456606,4678109.825491321,111.12,111.62,2025-04
2025-04-09,GE32,17568017.02516988,35136034.05033976,292.48,292.98,2025-04
2025-04-09,GEC3,9077926.364608793,18155852.729217585,277.23,277.73,2025-04
2025-04-09,GTPE,8315034.320096342,16630068.640192684,104.61,105.11,2025-04
2025-04-09,GTRG,16698040.212278482,33396080.424556963,111.87,112.37,2025-04
2025-04-09,GVIO,14046381.755553273,28092763.511106547,142.37,142.87,2025-04
2025-04-09,GYPO,4518652.6209965255,9037305.241993051,101.37,101.87,2025-04
2025-04-09,HMIN,6181605.542929087,12363211.085858174,94.37,94.87,2025-04
2025-04-09,HMLG,16443965.674310975,32887931.34862195,104.61,105.11,2025-04
2025-04-09,JAGS,16730683.071038377,33461366.142076753,104.61,105.11,2025-04
2025-04-09,LTSJ,8818926.01513748,17637852.03027496,104.61,105.11,2025-04
2025-04-09,MATA,4005897.2685173275,8011794.537034655,95.37,95.87,2025-04
2025-04-09,MOY1,16200743.603764102,32401487.207528204,112.43,112.93,2025-04
2025-04-09,MRL1,16221355.385889247,32442710.771778494,1044.4,1044.9,2025-04
2025-04-09,PES1,10024559.176594695,20049118.35318939,104.61,105.11,2025-04
2025-04-09,PGUG,7123224.017415208,14246448.034830416,104.61,105.11,2025-04
2025-04-09,PLYS,5949003.4446212165,11898006.889242433,111.12,111.62,2025-04
2025-04-09,PPA1,8395811.434542902,16791622.869085804,297.98,298.48,2025-04
2025-04-09,PPA2,6829468.952560215,13658937.90512043,274.54,275.04,2025-04
2025-04-09,PPA3,6829468.952560215,13658937.90512043,285.53,286.03,2025-04
2025-04-09,PPA4,15619279.902594673,31238559.805189345,281.63,282.13,2025-04
2025-04-09,PRC2,16779897.653958436,33559795.30791687,187.37,187.87,2025-04
2025-04-09,PRC3,9768277.138685767,19536554.277371533,104.61,105.11,2025-04
2025-04-09,PRDO,7073487.897312292,14146975.794624584,104.61,105.11,2025-04
2025-04-09,QUI1,8779328.244813697,17558656.489627395,112.67,113.17,2025-04
2025-04-09,SLVJ,5958463.974620519,11916927.949241038,928.37,928.87,2025-04
2025-04-09,SMI1,16399345.47486789,32798690.94973578,104.61,105.11,2025-04
2025-04-09,SNCR,7617587.424570753,15235174.849141506,104.61,105.11,2025-04
2025-04-09,SNFR,1432370.5240779535,2864741.048155907,111.12,111.62,2025-04
2025-04-09,SOG1,8550883.881023854,17101767.762047708,104.61,105.11,2025-04
2025-04-09,TBQ3,14046381.851790052,28092763.703580104,1361.98,1362.48,2025-04
2025-04-09,TBQ4,14133207.860530764,28266415.721061528,1355.97,1356.47,2025-04
2025-04-09,TBST,9060897.721428614,18121795.44285723,760.3,760.8,2025-04
2025-04-09,TCDT,16767760.316922031,33535520.633844063,876.8,877.3,2025-04
2025-04-09,TDR1,7998653.072365779,15997306.144731559,2313.83,2314.33,2025-04
2025-04-09,TEC1,7011205.23335923,14022410.46671846,1422.3,1422.8,2025-04
2025-04-09,TFL1,16870097.706561957,33740195.41312391,1182.67,1183.17,2025-04
2025-04-09,TFL4,8395811.434542902,16791622.869085804,1305.77,1306.27,2025-04
2025-04-09,TGJ1,15580170.133417824,31160340.26683565,535.35,535.85,2025-04
2025-04-09,TPUY,4503997.643359634,9007995.286719268,101.67,102.17,2025-04
2025-04-09,TRN1,14133207.860530764,28266415.721061528,937.37,937.87,2025-04
2025-04-09,TSJ1,9060897.721428614,18121795.44285723,310.37,310.87,2025-04
2025-04-09,TSJ2,16870097.706561957,33740195.41312391,326.37,326.87,2025-04
2025-04-09,TSR1,5958463.974620519,11916927.949241038,993.76,994.26,2025-04
2025-04-09,TVL1,7519154.352059169,15038308.704118337,1191.9,1192.4,2025-04
2025-04-09,TYP1,16221355.385881787,32442710.771763574,101.37,101.87,2025-04
2025-04-09,TYP3,9024364.453765623,18048728.907531247,101.37,101.87,2025-04
